0.0361216 0.0740365 0.186854 0.0735224 0.335877 0.0742294 0.485544 0.0743931 0.634338 0.072313 0.783432 0.0723803 0.932258 0.074716 1.08179 0.0748733 1.23134 0.0745537 1.3797 0.0762954 1.52837 0.0777856 1.67715 0.0770658 1.82531 0.07562 1.97326 0.0778314 2.12181 0.0798355 2.27057 0.0785544 2.41936 0.0753205 2.56832 0.0734653 2.71762 0.0743887 2.8674 0.0752229 3.01733 0.0755391 3.1664 0.0771266 3.31518 0.0784722 3.46444 0.0779239 3.61407 0.0773082 3.7635 0.0751078 3.91304 0.072503 4.06232 0.0725956 4.21147 0.0735631 4.36042 0.0747837 4.50936 0.0745892 4.6581 0.074477 0.110219 0.222813 0.258233 0.22313 0.408046 0.22355 0.55647 0.222762 0.704807 0.221331 0.854951 0.221567 1.00498 0.223093 1.15503 0.223472 1.30435 0.224892 1.45289 0.226333 1.60256 0.226971 1.75149 0.225587 1.90015 0.225971 2.0489 0.228474 2.19768 0.229419 2.34535 0.226355 2.48773 0.220411 2.64039 0.22383 2.7905 0.223214 2.92848 0.221063 3.0855 0.225858 3.23623 0.227036 3.38611 0.227445 3.53595 0.226132 3.68585 0.22489 3.8351 0.222287 3.98504 0.220889 4.1345 0.221976 4.28386 0.223196 4.43249 0.224425 4.58093 0.223428 4.7303 0.222864 0.0296312 0.37144 0.178318 0.371684 0.328317 0.372134 0.478241 0.371303 0.628718 0.371161 0.777465 0.370196 0.92615 0.370913 1.0762 0.370947 1.22746 0.372606 1.37694 0.3751 1.52616 0.376143 1.67535 0.374216 1.82483 0.374467 1.97355 0.376436 2.12325 0.377486 2.27176 0.380088 2.42087 0.376384 2.56863 0.370493 2.71769 0.374005 2.87046 0.374288 3.0204 0.369375 3.16928 0.374848 3.31802 0.375748 3.46661 0.375408 3.61483 0.374288 3.76283 0.372688 3.91029 0.37048 4.05856 0.37036 4.20766 0.3718 4.35739 0.373437 4.50512 0.374969 4.65275 0.373899 0.111605 0.520177 0.260665 0.521604 0.409001 0.520333 0.557994 0.520156 0.70654 0.5207 0.854507 0.520778 1.00299 0.521367 1.15169 0.519393 1.30138 0.5204 1.45123 0.525055 1.60099 0.523689 1.75071 0.523039 1.89988 0.525032 2.04745 0.527139 2.19639 0.527994 2.34557 0.527895 2.49545 0.522517 2.64442 0.520372 2.79479 0.521068 2.94662 0.519368 3.0948 0.521321 3.24397 0.524959 3.39285 0.525343 3.54152 0.524834 3.68939 0.523493 3.8376 0.520659 3.98705 0.518589 4.13658 0.521317 4.2842 0.522515 4.43318 0.523768 4.58272 0.524157 4.7312 0.521417 0.0392083 0.668677 0.189229 0.668882 0.338928 0.669448 0.488329 0.668712 0.636775 0.669763 0.784854 0.670044 0.931731 0.670299 1.08057 0.669888 1.22908 0.66811 1.37884 0.67128 1.52889 0.672614 1.67861 0.671743 1.82741 0.673083 1.97674 0.675726 2.12635 0.676345 2.2753 0.677135 2.4249 0.673978 2.57355 0.670103 2.72186 0.669621 2.87071 0.668362 3.01995 0.669181 3.16979 0.671794 3.32053 0.673886 3.47086 0.674318 3.62006 0.674342 3.76647 0.672596 3.90989 0.662833 4.06977 0.670837 4.21333 0.676212 4.36017 0.671718 4.50864 0.673425 4.65901 0.670943 0.114637 0.816255 0.264292 0.817407 0.414447 0.817704 0.576734 0.834548 0.718403 0.812021 0.865691 0.822625 1.01153 0.82014 1.15864 0.819451 1.30649 0.818643 1.45534 0.820162 1.60539 0.820521 1.75481 0.820962 1.90403 0.823274 2.05358 0.824747 2.20267 0.825743 2.35275 0.824122 2.50224 0.820884 2.65086 0.819462 2.79927 0.818398 2.94765 0.817616 3.09675 0.819005 3.2465 0.821117 3.39694 0.822587 3.54777 0.823924 3.69868 0.825352 3.84835 0.826695 3.9931 0.81119 4.1376 0.827841 4.28673 0.822112 4.43622 0.821093 4.58574 0.820435 4.73601 0.817813 0.0415023 0.964811 0.190101 0.964391 0.338997 0.963256 0.482886 0.966648 0.637746 0.973893 0.784109 0.967163 0.934615 0.972366 1.08348 0.969886 1.23135 0.96986 1.37889 0.969035 1.52851 0.968752 1.67752 0.969484 1.82656 0.963586 1.9764 0.975634 2.12629 0.973327 2.27656 0.973387 2.42659 0.970976 2.57566 0.969633 2.72438 0.968307 2.8738 0.966728 3.02352 0.966497 3.17341 0.968119 3.32317 0.96965 3.47296 0.970467 3.624 0.971126 3.77462 0.97222 3.92374 0.969994 4.07043 0.977823 4.21116 0.972996 4.36453 0.967574 4.51311 0.970864 4.66242 0.968147 0.114765 1.11461 0.258063 1.11306 0.414356 1.1125 0.558572 1.12158 0.710396 1.11865 0.857795 1.11905 1.00836 1.11978 1.15702 1.11969 1.30616 1.11959 1.45455 1.11833 1.60348 1.11846 1.75397 1.11762 1.89973 1.11955 2.05137 1.12217 2.20136 1.12147 2.35122 1.12076 2.50042 1.11952 2.6488 1.1182 2.79796 1.11606 2.94782 1.11466 3.09781 1.11513 3.24785 1.1168 3.3976 1.11807 3.54594 1.11872 3.69453 1.11944 3.84406 1.11821 3.99304 1.12085 4.14125 1.13047 4.29067 1.11658 4.43985 1.11893 4.58877 1.11931 4.73694 1.116 0.0425034 1.26631 0.196298 1.26683 0.342118 1.25728 0.488024 1.27222 0.636061 1.26812 0.785227 1.26825 0.933728 1.26817 1.08306 1.26879 1.23005 1.26993 1.37816 1.26909 1.52668 1.26757 1.67581 1.26742 1.82485 1.26804 1.97536 1.26757 2.12663 1.2694 2.2768 1.27002 2.42588 1.26974 2.57401 1.26796 2.72351 1.26614 2.87317 1.26419 3.02248 1.26341 3.17172 1.26463 3.32095 1.26667 3.47059 1.2679 3.62007 1.26868 3.76865 1.26872 3.91542 1.27086 4.065 1.2752 4.21792 1.27071 4.36702 1.26591 4.51641 1.26897 4.66557 1.26808 0.116515 1.41457 0.260159 1.41339 0.407882 1.41624 0.556736 1.42001 0.706129 1.41637 0.85538 1.41744 1.00447 1.41731 1.15469 1.41872 1.30413 1.41891 1.45266 1.41754 1.60146 1.41724 1.75 1.41692 1.90019 1.41478 2.05126 1.41557 2.20129 1.41759 2.35095 1.41867 2.49984 1.41882 2.64902 1.4165 2.79841 1.41368 2.94796 1.41224 3.09716 1.41287 3.24627 1.41458 3.39527 1.41597 3.54429 1.41722 3.69325 1.41821 3.84192 1.4198 3.99154 1.42182 4.14254 1.42126 4.29154 1.41419 4.44092 1.41608 4.59081 1.41696 4.73818 1.41608 0.0422837 1.5674 0.188335 1.56617 0.334915 1.56693 0.48165 1.56762 0.631722 1.56664 0.780495 1.56589 0.929479 1.56643 1.08091 1.56804 1.22887 1.56714 1.37823 1.5672 1.52733 1.56643 1.67656 1.56606 1.82636 1.56322 1.97717 1.56269 2.12778 1.56462 2.27816 1.56673 2.4275 1.5679 2.57687 1.56719 2.72573 1.56407 2.87462 1.56124 3.02412 1.56106 3.17307 1.56317 3.32168 1.56456 3.47078 1.56565 3.61988 1.56705 3.76811 1.56838 3.91595 1.56879 4.07016 1.56623 4.22073 1.56561 4.3691 1.56623 4.51712 1.56666 4.665 1.56767 0.113699 1.71724 0.261765 1.71805 0.409282 1.71758 0.558796 1.71541 0.708039 1.71537 0.856438 1.71531 1.00436 1.71539 1.1534 1.71701 1.30254 1.71621 1.45292 1.71531 1.60377 1.71514 1.75276 1.71419 1.90451 1.70874 2.05573 1.71093 2.20667 1.71302 2.35674 1.71593 2.50638 1.71681 2.65477 1.71541 2.80294 1.7121 2.95116 1.70994 3.09975 1.71153 3.23217 1.70118 3.38942 1.7188 3.54067 1.71449 3.69069 1.71773 3.84062 1.71852 3.98862 1.71566 4.13665 1.71416 4.28731 1.71567 4.43583 1.7162 4.58562 1.71642 4.73467 1.71758 0.0413957 1.86635 0.189892 1.86755 0.338794 1.8674 0.488364 1.86516 0.637262 1.86461 0.78535 1.86547 0.932868 1.8656 1.08063 1.86557 1.23083 1.86485 1.38154 1.86298 1.53261 1.86213 1.68583 1.86187 1.83378 1.85948 1.98085 1.85933 2.12959 1.86016 2.27927 1.8626 2.42891 1.86541 2.57796 1.86602 2.72634 1.86478 2.87425 1.86157 3.02318 1.86249 3.17774 1.86297 3.32266 1.86105 3.47212 1.86448 3.6208 1.86367 3.77043 1.86654 3.9189 1.86671 4.06736 1.86426 4.21616 1.86393 4.364 1.86526 4.51307 1.8649 4.66216 1.86614 0.114829 2.01633 0.264416 2.01633 0.414976 2.01453 0.564832 2.01378 0.713816 2.01483 0.862675 2.01562 1.01133 2.01541 1.15954 2.01433 1.3075 2.012 1.4587 2.00995 1.60615 2.0108 1.75516 2.01062 1.90282 2.01058 2.05019 2.00939 2.19879 2.00976 2.34844 2.01225 2.49842 2.01414 2.64993 2.01323 2.80003 2.01306 2.94899 2.01018 3.09938 2.00898 3.24908 2.01284 3.39621 2.01303 3.54427 2.01397 3.69233 2.01428 3.84142 2.0153 3.99399 2.01366 4.14159 2.01511 4.28959 2.01328 4.43876 2.01383 4.58837 2.01469 4.73659 2.01553 0.0391512 2.16608 0.188309 2.16497 0.338533 2.1631 0.488841 2.16227 0.638223 2.16326 0.787136 2.16453 0.936195 2.1649 1.08539 2.16454 1.23562 2.16323 1.38373 2.15885 1.53164 2.16168 1.6793 2.16067 1.82782 2.16085 1.97635 2.16006 2.12518 2.15869 2.27342 2.16031 2.42139 2.1627 2.56907 2.16298 2.71892 2.16166 2.86942 2.1601 3.02601 2.16223 3.17235 2.15688 3.32103 2.16346 3.46947 2.16277 3.61874 2.16384 3.76975 2.16413 3.91798 2.16123 4.06614 2.16675 4.21336 2.16401 4.36294 2.16289 4.51272 2.16279 4.66119 2.16477 0.111397 2.3139 0.261925 2.31145 0.398977 2.32139 0.556101 2.30766 0.706784 2.31364 0.856956 2.31325 1.00746 2.31309 1.1578 2.31224 1.30716 2.31037 1.44849 2.31043 1.60088 2.31177 1.74901 2.31077 1.8978 2.31021 2.0473 2.30843 2.19669 2.30875 2.34507 2.31175 2.49389 2.31287 2.64342 2.31004 2.79291 2.3088 2.93938 2.30512 3.09138 2.30731 3.24017 2.31006 3.38958 2.31249 3.5393 2.31148 3.68801 2.31253 3.83582 2.31188 3.9851 2.31389 4.13382 2.31506 4.28212 2.3115 4.43113 2.31162 4.58156 2.31158 4.72993 2.31475 0.0356422 2.46258 0.183113 2.46194 0.335127 2.46616 0.492843 2.45564 0.638345 2.46059 0.785625 2.46238 0.933463 2.46157 1.08196 2.46143 1.23097 2.46104 1.38265 2.46189 1.53229 2.45995 1.6793 2.4607 1.82721 2.45982 1.97643 2.4576 2.12551 2.45699 2.27417 2.45982 2.42251 2.46285 2.5706 2.46256 2.71808 2.45711 2.86816 2.45495 3.01783 2.45505 3.16691 2.45787 3.31471 2.46054 3.46383 2.46123 3.61195 2.46155 3.7607 2.46195 3.90919 2.46257 4.05756 2.46406 4.20729 2.46316 4.35731 2.45891 4.50776 2.4587 4.65564 2.46333 0.112085 2.61142 0.262416 2.60964 0.403537 2.60386 0.558043 2.60932 0.707066 2.61264 0.85586 2.6119 1.00506 2.61081 1.15464 2.60988 1.30442 2.60888 1.45928 2.61079 1.60002 2.61215 1.75179 2.60857 1.90035 2.60842 2.0499 2.60515 2.19932 2.60669 2.34793 2.61015 2.49672 2.61189 2.64576 2.61266 2.79225 2.60514 2.94258 2.60196 3.09231 2.60573 3.24077 2.60918 3.38959 2.61063 3.53783 2.61119 3.68647 2.6111 3.83529 2.61174 3.98372 2.61217 4.13518 2.61111 4.28512 2.60928 4.43445 2.60658 4.5834 2.60993 4.731 2.61229 0.0373288 2.7611 0.18811 2.75855 0.341097 2.75909 0.490734 2.7527 0.638052 2.76097 0.785956 2.76249 0.933829 2.75994 1.08164 2.75764 1.23166 2.75683 1.37226 2.75598 1.52136 2.76832 1.67196 2.75522 1.82307 2.75741 1.97328 2.75559 2.12313 2.75434 2.27325 2.75762 2.42214 2.76053 2.57025 2.762 2.71889 2.76079 2.86751 2.75182 3.01644 2.75084 3.16493 2.75731 3.31521 2.75946 3.46423 2.75969 3.61371 2.76031 3.76366 2.7601 3.91304 2.76116 4.06199 2.75977 4.21008 2.75971 4.35961 2.75682 4.50828 2.75677 4.65781 2.76003 0.106169 2.90941 0.257906 2.90683 0.410237 2.90205 0.5584 2.90624 0.70831 2.91079 0.857862 2.91183 1.0061 2.91049 1.15068 2.90871 1.30154 2.90873 1.45154 2.91166 1.60309 2.90758 1.75304 2.90411 1.90146 2.90626 2.04987 2.90344 2.19837 2.90473 2.34883 2.90771 2.50006 2.90973 2.64951 2.91092 2.79815 2.90665 2.94441 2.90112 3.09163 2.90419 3.24083 2.90614 3.38996 2.90885 3.5386 2.90995 3.68823 2.90797 3.83835 2.90928 3.98844 2.90952 4.13795 2.90922 4.28641 2.90795 4.4337 2.90647 4.58136 2.90762 4.73021 2.90889 0.0396345 3.05825 0.189746 3.05612 0.33721 3.05119 0.486278 3.05306 0.633996 3.05882 0.782747 3.06057 0.931005 3.06136 1.08116 3.06003 1.23095 3.05646 1.38003 3.05873 1.52954 3.05713 1.68038 3.05394 1.82875 3.05587 1.97683 3.05413 2.12542 3.05342 2.27408 3.05502 2.42345 3.05709 2.57309 3.05915 2.72235 3.05898 2.87055 3.05483 3.01727 3.05371 3.16538 3.05474 3.31525 3.05495 3.46458 3.05919 3.61341 3.05805 3.76278 3.05664 3.91269 3.05797 4.06255 3.058 4.21237 3.05811 4.36083 3.05765 4.50957 3.05709 4.66013 3.05751 0.113812 3.20684 0.262226 3.20335 0.409937 3.20148 0.55795 3.20639 0.706824 3.20921 0.857251 3.20905 1.00704 3.20874 1.15743 3.20661 1.30664 3.20563 1.45717 3.2067 1.60691 3.20478 1.75523 3.20345 1.90304 3.20412 2.05221 3.20415 2.20009 3.20353 2.34882 3.2048 2.49858 3.20641 2.64908 3.20736 2.79804 3.20641 2.94513 3.2066 3.09088 3.20533 3.23926 3.20204 3.38941 3.20545 3.5391 3.20851 3.68851 3.20605 3.83759 3.20604 3.98696 3.20647 4.13635 3.20638 4.28589 3.207 4.43557 3.20609 4.58493 3.20542 4.735 3.20666 0.03827 3.35645 0.187111 3.3545 0.336847 3.35187 0.485947 3.35342 0.635021 3.35684 0.783799 3.35715 0.932724 3.35671 1.08278 3.35541 1.23206 3.35417 1.38155 3.35447 1.53281 3.3534 1.68049 3.3557 1.8268 3.354 1.9761 3.35367 2.12459 3.35335 2.27323 3.35339 2.4226 3.35426 2.57244 3.35536 2.72235 3.35597 2.8709 3.35645 3.01819 3.35806 3.16544 3.35372 3.31403 3.35181 3.46367 3.35545 3.61442 3.35612 3.76436 3.35537 3.91301 3.35515 4.06231 3.35475 4.21161 3.3552 4.36114 3.3551 4.511 3.35404 4.66006 3.35467 0.113771 3.50513 0.262807 3.502 0.411267 3.50267 0.559985 3.50481 0.709833 3.50626 0.858544 3.50532 1.0056 3.50004 1.16292 3.50532 1.30974 3.50701 1.45305 3.5032 1.60043 3.50582 1.74857 3.50515 1.89815 3.50276 2.04759 3.50146 2.1973 3.50207 2.34642 3.50246 2.49611 3.50279 2.63679 3.50979 2.79248 3.50333 2.94195 3.50796 3.09146 3.50664 3.24045 3.50213 3.38829 3.5022 3.53776 3.5027 3.6917 3.50562 3.83747 3.50562 3.98746 3.50229 4.13715 3.5037 4.2867 3.50366 4.43631 3.50289 4.58615 3.50331 4.73497 3.50582 0.0398914 3.65495 0.188266 3.65244 0.337803 3.65216 0.485728 3.65363 0.635145 3.65466 0.785894 3.65647 0.936196 3.65648 1.08419 3.6456 1.23272 3.65766 1.38438 3.65439 1.53452 3.6538 1.6819 3.65642 1.82968 3.6536 1.97681 3.65118 2.12494 3.65134 2.27192 3.65267 2.41826 3.65291 2.57023 3.65467 2.72714 3.64812 2.87521 3.65569 3.02378 3.65698 3.17239 3.65368 3.31901 3.65279 3.46542 3.65353 3.60989 3.64989 3.75921 3.65671 3.90936 3.65075 4.05992 3.65039 4.21006 3.65183 4.35994 3.65074 4.51067 3.65051 4.6612 3.65305 0.115074 3.80551 0.24922 3.81748 0.404192 3.79467 0.556757 3.80198 0.707613 3.80256 0.861071 3.80195 1.01268 3.79821 1.16103 3.80216 1.3089 3.80437 1.45888 3.80252 1.60804 3.80491 1.7574 3.80583 1.9055 3.80273 2.05377 3.80088 2.20179 3.80319 2.34878 3.80456 2.4955 3.80174 2.64638 3.79738 2.79422 3.80035 2.94362 3.80571 3.09432 3.80404 3.24361 3.80315 3.38927 3.80325 3.53922 3.8034 3.68926 3.8031 3.83819 3.80177 3.98761 3.799 4.13629 3.79992 4.28455 3.79933 4.43334 3.79523 4.58705 3.80159 4.73256 3.80237 0.0331202 3.95179 0.184399 3.9612 0.342887 3.9467 0.489646 3.94527 0.639514 3.95038 0.786893 3.95007 0.935336 3.94764 1.08445 3.94994 1.23341 3.95232 1.38362 3.95201 1.53172 3.95292 1.68102 3.95419 1.83218 3.94133 1.9809 3.956 2.12979 3.95047 2.27775 3.95553 2.42656 3.95309 2.57531 3.94796 2.72275 3.94835 2.87012 3.95279 3.01978 3.95316 3.16957 3.95133 3.31921 3.95438 3.46811 3.95415 3.61663 3.95148 3.765 3.95132 3.91468 3.94979 4.06349 3.94932 4.21084 3.95094 4.35818 3.94794 4.50772 3.94603 4.65475 3.95089 0.116164 4.10202 0.268988 4.10047 0.414745 4.09691 0.561288 4.09694 0.710178 4.10033 0.859102 4.09855 1.00778 4.09835 1.15604 4.09995 1.30674 4.10041 1.45709 4.10131 1.60825 4.10181 1.76003 4.0987 1.90349 4.10089 2.05527 4.10176 2.2034 4.10298 2.35921 4.09805 2.50468 4.10301 2.65147 4.09726 2.7989 4.10155 2.94724 4.10279 3.09863 4.09984 3.24836 4.10029 3.39766 4.10448 3.54483 4.10215 3.69234 4.10059 3.84086 4.10039 3.98904 4.09872 4.13982 4.09934 4.2859 4.10074 4.43545 4.09704 4.58369 4.09698 4.73418 4.09779 0.0365403 4.2477 0.187194 4.24908 0.335401 4.25063 0.483139 4.24697 0.633078 4.24708 0.783729 4.24822 0.932888 4.24772 1.08158 4.24805 1.23181 4.24779 1.38134 4.24912 1.52989 4.25014 1.67884 4.24927 1.82683 4.25047 1.97699 4.24897 2.12748 4.25055 2.27607 4.24995 2.42054 4.25248 2.57214 4.24923 2.72157 4.24854 2.87062 4.25215 3.01774 4.25066 3.16608 4.24887 3.31539 4.25124 3.46485 4.25348 3.6141 4.25085 3.76352 4.25018 3.91258 4.2488 4.06113 4.2472 4.21142 4.24961 4.36278 4.24824 4.51023 4.24615 4.6594 4.24728 0.109941 4.39685 0.258822 4.39969 0.408128 4.39851 0.556815 4.39534 0.706379 4.39584 0.85618 4.39693 1.00521 4.39717 1.15455 4.39653 1.30378 4.39692 1.45333 4.39892 1.60235 4.39924 1.75082 4.39887 1.90087 4.39785 2.04911 4.39862 2.19669 4.40112 2.34351 4.40226 2.49353 4.39833 2.64428 4.39657 2.79398 4.39914 2.94426 4.40112 3.09311 4.39924 3.24136 4.39927 3.38954 4.40161 3.53888 4.40137 3.68775 4.39986 3.83638 4.3987 3.98609 4.39642 4.13576 4.39649 4.28611 4.39724 4.43444 4.39645 4.58346 4.39613 4.73219 4.39796 0.03618 4.54681 0.185184 4.54731 0.334731 4.54813 0.484747 4.5461 0.63367 4.5443 0.782843 4.54501 0.931891 4.54635 1.08075 4.5462 1.22903 4.54578 1.37759 4.54676 1.52628 4.54878 1.67509 4.54824 1.82468 4.54661 1.97345 4.54776 2.12102 4.5506 2.26924 4.55166 2.41954 4.5482 2.56931 4.54514 2.71835 4.54622 2.8677 4.54859 3.01813 4.54909 3.16713 4.54874 3.31564 4.55012 3.46491 4.55068 3.61407 4.5498 3.76305 4.54838 3.91269 4.54602 4.06224 4.54484 4.21107 4.54567 4.35973 4.54624 4.50885 4.54576 4.65721 4.54645 0.111361 4.69615 0.2611 4.69607 0.411148 4.69628 0.560043 4.69424 0.708846 4.69331 0.858275 4.69466 1.00716 4.69593 1.15587 4.69569 1.30432 4.69551 1.45258 4.69746 1.60098 4.69821 1.7498 4.69621 1.89848 4.69625 2.04673 4.69947 2.19515 4.7007 2.34491 4.69784 2.49512 4.6948 2.644 4.69458 2.79292 4.69586 2.943 4.69714 3.09264 4.69817 3.24119 4.69903 3.39002 4.69962 3.53931 4.69935 3.68858 4.69807 3.83824 4.69554 3.9881 4.69391 4.13704 4.69444 4.28576 4.69549 4.43471 4.69557 4.58331 4.69563 4.73233 4.6953 
